stars,review_body,review_title,product_category
1,"Al mes y medio de funcionamiento y habiendolo usado muy poco, no consigo que se conecte con ningun dispositivo. Mala compra.",Deja de funcionar .,electronics
1,"El producto es de muy mala calidad y tamben tardó mucho en llegar, demasiado caro para lo que es el cable",Jose,electronics
1,"No os aconsejo comprarlo, falla mas que una escopeta de feria, el display se vuelve loco, se pone a buscar emisoras solo, el cd de pronto se para y no va, vamos una joyita.",Mala compra,electronics
1,Esta roto el electrodo,pedido defectuoso,electronics
1,Tu compras un producto y te envían otro. El buscador de satélites compras uno digital y te envían uno que no corresponde. Tras recibirlo contactas con el vendedor y ni se digna a contestar.,"Cuidadín, no me vuelvo fiar",electronics
1,Put mierda. Lo he conectado en mi ps4 para que me saliera la imagen por una pantalla grande y un monitor pequeño y no funciona...,Para nada contento,electronics
1,"El cable es un cable estándar de los que perfectamente puedes encontrar en los chinos, bastante fino. No es para nada de la marca Vivanco ya que en ninguna parte del cable se ve impresa la marca y te llega suelto en un sobre acolchado sin blister ni nada. Cuando procedí a devolverlo, los gastos de devolución del cable te los deben devolver ellos, pero nada más lejos de la realidad, cuando les escribes ni se molestan en contestar. Al final fue Amazon quien me hizo el reembolso de esos gastos. No vuelvo a compar a este ""vendedor"". PD. Parece ser que no se puede dar la opinión sobre el vendedor por aquí, pero es que tampoco me deja valorarlo en su correspondiente sección. Muy bien Amazon.",Estafa,electronics
1,"No sirve para nada,no funciona.Es una lamina de plastico malo con un cable.Era para poner en una habitacion q no tiene toma de antena pero no funciona.",Malisima,electronics
1,"La bateria dura nada, pero el aspecto esta muy bien",Poca duracion de bateria,electronics
1,"Dudosa calidad.Ha dejado de funcionar a los 3 meses de uso sólo usándose los fines de semana.Es decir, ni 30 días de uso.",Ha dejado de funcionar a los 3 meses.,electronics
1,"Sin tener ningún golpe ni arañazo ha dejado de ir de la noche a la mañana, y como han pasado tres meses, ya no se puede devolver. No lo recomiendo para nada. Encima si no tenía la batería llena, no se encendía completamente. Mala compra",Mala compra,electronics
1,El producto no me ha llegado en perfecto estado sino doblado por la mitad y arrugado.,Mal estado del producto,electronics
1,"Auriculares en un principio muy baratos pero no merecen la pena, ya que se desconectan a centímetros del móvil (con el que lo tienes vinculado) constantemente. No los recomiendo. Procedi a devolverlos el mismo día que llegaron.",Malos,electronics
1,La verdad no se si me gusta porque no lo he recibido aunque dice Amazon que me lo echaron al buzón. No me da opción de reclamación así que pierdo el importe de lo que me ha costado. No entiendo sino estoy en casa que se lo quede el repartidor y luego lo recojo,Todavía estoy esperando que me llegue y esta cobrado,electronics
1,Se han roto a los 5 meses y no de pueden cambiar. Malos.,Cero calidad,electronics
1,El producto falla mucho al final se deja descargar no está bien está muy mal calidad,Nada es importante en este producto,electronics
1,"Le cuesta mucho la vinculación por Bluetooth,la batería es bastante escasa,un producto bastante malo.",Malisimo,electronics
1,Aislan muy bien del ruido ambiente. Han durado apenas unos meses!!!! Qué decepción,Mediocres,electronics
1,"Dinero perdido, los cargo durante toda la noche hasta que sale la luz azul (carga completa) y me duran solamente 20 minutos a lo mucho hasta que me dice ""batería baja"" son malísimos y me arrepiento de haberlos comprado.",Una estafa,electronics
1,"Tras 6 meses de uso el producto ha fallado. El producto mientras funcionó era bastante correcto, tenía buen sonido y es cómodo de usar, pero la duración de los auriculares no compensa su precio.",Muy poca fiabilidad.,electronics
1,Después del tercer día se desconectaba el Bluetooth solo y el sonido era muy malo los he devuelto,Funcionaron 3 días,electronics
1,"A fecha de hoy, aun no me ha llegando.",No se ha entregada el articulo,electronics
1,"La verdad es que cuando la batería del dispositivo que pongas a cargar se encuentra por debajo de la mitad el dispositivo no lo detecta , supongo que no suministra el amperaje necesario , porque lo enchufas en un cargador original y carga correctamente",no cumple las espectativas,electronics
1,"Nunca me ha llegado, el vendedor me dijo que me lo volvía a enviar, supongo que es culpa de correos, pero, ha sido dinero perdido.",Nunca me ha llegado,electronics
1,Pedí color blanco 2019 y me llegaron de color azul. Ahora tengo que hacer la devolución.,Color equivocado.,electronics
1,"Llegó con la antena rota, sin tapa de soporte para las pilas y con evidentes signos de desgaste y de haber sido manipulada. Llamé a Amazon para que me enviaran una antena y la tapadera de la pilas, pero el gestor de Amazon, muy atento y profesional (aunque yo insistí en que no tenía problema en quedármela y que solo quería que me enviaran lo citado), me dijo que no podían enviar piezas, dándome la opción de enviarla a reparar o devolverla. Por supuesto, pagada como nueva, no la quería reparada, así que opte por la devolución. Amazon, como siempre, impecable.",Un desastre...solucionado.,electronics
1,"Tiene muchos cortes de sonido y no alcanza mucha distancia,barato pero tampoco lo vale",Producto malo,electronics
1,los mandos no traen batería lo cual quien no entienda un poquito no sabe que batería poner y además es un coste adicional añadido al producto por tanto es un defecto bastante grave,mandos sin baterias,electronics
1,"Tardó 20 días en llegarme desde China, el paquete por fuera estaba machacado por culpa del transportista y me temía lo peor, pero no, no se había roto, sin embargo enseguida me di cuenta que era mas gruesa, además no viene con el logo de Samsung, en su lugar hay como una especie de borrón con dos cabezas de caballos y para remate el color tampoco es exacto aunque se le parece algo, aún con todos estos defectos me puse a cambiarla. La pantalla funciona bien, pero claro al ser mas gruesa asoma luz por los costados, intenté darle un poquito de pegamento con mucho cuidado pero es peor aún porque se cuela en la pantalla y queda feo. Resumiendo, el transportista mal, al final voy a tirar el teléfono, no se la recomiendo a nadie, es preferible gastar un poco mas y que sea OLED y no TFT como esta",Muy mala malisima,electronics
1,Dura menos que la de serie,-,electronics
1,La foto no es del cepillo masajeador,Foto no corresponde,electronics
1,"Son baratitos pero no duraron ni una semana, se partieron, son endebles.... Vamos q al final lo barato sale muy caro",Auricular endeble,electronics
1,"El anuncio esta mal redactado, solo son 10 almohadillas que para alguien que las pierde constantemente son pocas. Por el mismo precio practicamente hay packs con mas unidades. La calidad parece bastante buena.",Son 10 almohadillas solo,electronics
1,"Después de una semana de uso comenzaron a dar fallos, se apagan solos, se les termina la batería muy rápido y se desconectan sin motivo!!",Se desconectan solos,electronics
1,"Se oye muy flojito. Es una buena imitación de los originales, pero quitando de eso, el sonido no va más alla de unos cascos corrientes",Una mala imitación en cuanto a sonido,electronics
1,"Malisima calidad y acabados,al mes ya fallan los botones",Calidad baja,electronics
1,No puedo opinar del producto por que no llego en ningún momento. Indicando en varias ocasiones que no me llegaba y tardaron bastante en darse por enterado,Envio no entregado,electronics
1,Botón L ROTO FUERA DE SU SITIO,Botón roto fuera de su sitio,electronics
1,"No pega correctamente a la pantalla del móvil por lo que el táctil no funciona como debería. No lo compréis porque no vale la pena, el precio esta bien, pero la calidad, efectivamente corresponde al precio. Horrible",FATAL,electronics
1,Ha funcionado unos 15 minutos. Pequeñas descargas eléctricas. Luego solo había sonido en un lado del casco y ya nada de nada,Malo,electronics
1,"No me gusta la calidad es muy mala, la pinza es muy blanda y se abre",👎,electronics
1,"Dos ranuras han dejado de funcionar en menos de 3 meses, el vendedor no responde a los correos que son enviados",Dos ranuras han dejado de funcionar y el vendedor no responde,electronics
1,La verdad no es para nada una buena radio. Prácticamente es imposible sintonizar una FM. Con las AM no mejora demasiado,No sintoniza FM,electronics
1,Nunca llegué a recibirlo y aunque me han devuelto el dinero yo quería y sigo queriendo lo que compré.,No lo recibí porque me dicen que el transportista lo ha perdido,electronics
1,No se escucha uno de los auriculares al hacer llamadas. Que es el motivo por el cual los compre. Si van a la perfección para ver vídeos. Y eso que he comprado dos unidades.,No funciona un auricular.,electronics
1,"No han aguantado ni 2 meses, están ya que los conecto y no se escucha nada.",Muy poco duraderos,electronics
1,"Imposible pillar canales, sólo hemos conseguido ver 4 canales y ninguno es de los principales, está puesta en la terraza y vivo en el centro de Madrid.No la recomiendo",Yola,electronics
1,y ha acabado fallando un altavoz. calidad no es homogenea. el primero que compré sí salió bien. además no sé como reclamar la garantía.,no me ha durado la batería,electronics
1,El mando no va y estoy esperando que vengan a recojerlo desde el dia 17 para que me hagan mi rembolso,El mando,electronics
1,"Solo funciona con volumen muy alto, mas de 80 decibelios",Mala calidad,electronics
1,Vergonzoso malísima calidad y luz 3 meses escasos,Vergonzoso,electronics
1,"Tercera encuesta y aún no he recibido el producto. Es absurdo y un gran sin sentido, siendo algo tan sencillo de corregir.",Yo mismo,electronics
1,"Aunque dice que pela almendras por lo devil que lo han fabricado no vale para nada, no lo recomiendo",Malisimo,electronics
1,"El producto bien, pero no es el mostrado en la descripción es mas grande, el interruptor es el doble de ancho",El producto no es igual al de la descripción,electronics
1,"Se cuelga SIEMPRE, es un completo desastre. No ha conectado nada en ningún momento de todos los que he intentado.",No funciona en ningún momento,electronics
1,"Lo devolvi. Se calentaba mucho y no duraba 1 dia. No se si es la bateria o es que el movil se caliente mucho, porque con la bateria original grabando video tambien se calentaba aunque no tanto.",Se caliente mucho,electronics
1,"Cada vez que se enciende la televisión de nuevo no reconoce la conexión wifi, por lo que había que perder mucho tiempo en reconfigurar. Acabé devolviéndolo.",Decepcionante,electronics
1,No me a gustado nada! Es incómoda y no cumple la funcion,Decepcionado,electronics
1,"No funciona correctamente, el microfono se escucha muy muy bajo incluso configurando a máximo volumen en el dispositivo el microfono.",No vale para chat link,electronics
1,Esto es una mierda Es una vergüenza vender este producto,mierda gorda,electronics
1,Tras quedarse sin batería después del primer uso los pongo a cargar y me dura la batería unos 20 minutos. Después de eso ya no cargan mas y no funcionan. Preparados para su devolución,Tras un uso dejan de funcionar,electronics
1,"Aparte de esperar el envío casi un mes. No vale absolutamente para nada pues en vez de divisor junta la señal, aun con uno de lo decodificadores apagados y hace que no funcione ni le llegue señal al que está encendido. Así que lo barato sale caro, pedí cuatro unidades y he probado con todas y ninguna funciona, he pedido devolver el pedido y que me devuelvan el dinero, aconsejo no comprarlo pues no vale ni para adorno.",Llega tarde y despues de la espera no funciona,electronics
1,"El producto no esta como lo esperaba, cuando llega al 40% se decarga de golpe. Esto no es normal.",La bateria se descarga bruscamente en el 40%,electronics
1,Todavía no lo recibí.,No puedo opinar sigo esperando,electronics
1,No hay espacio para poner el chip del mando a distancia.,Defectuoso el que me llegó a mi,electronics
1,Compré esto y como pensé no es un producto de Apple. Ambos duraron solo 3 semanas y luego se rompieron. Desperdicio de dinero - Compra productos de Apple Real que duran,Inútil,electronics
1,Me han llegado dos de la oreja derecha. Tramitada devolución.,Devueltos,electronics
1,No coge ninguna sintonía,No se oye,electronics
1,"Lo peor q he podido comprar. Hay q estar sin moverse para poder utilizarlos. En cuanto muevas la cabeza de forma lateral o hacia arriba o abajo se corta, pierden la conexión por un segundo, lo cual es horroso. Ahora tengo miedo de comprar otros auriculares inalámbricos por miedo a q me vuelva a suceder lo mismo. Llevo cientos de compras por amazon y está es la peor q he hecho.",Fraude,electronics
1,"No solo se acabó rompiendo por el propio conector sino que me hizo pensar que el conector de mi iphone estaba defectuoso. Se conectaba y desconectaba cuando lo tenía cargando como si no fuera del tamaño correcto para encajar en el iPhone. Resúmen: una pérdida de dinero, de tiempo y de nervios...",Poco compatible y roto después de 1 mes de uso,electronics
1,"Uso escaso de los cascos y uno de los dos auriculares ya no funciona. Tienen apenas 3 meses y los habré usado 5 veces contadas y siempre en portátil salvo una vez en el móvil por la calle, como ya he indicado, ya no funciona uno de los dos auriculares y hay que hacer ""juego"" con el cable para poder escucharlo. 0/10","No los compréis, no merecen nada la pena",electronics
1,"Tuve que devolver el producto vino con el embalaje que mostraba lo que era, dejandolo ver claramente, además de venir abierto y dañado. Tuvieron problemas con el envío por lo que se retraso en llegar, y cuando llego no funcionaba. Además en correos me cobraron el paquete porque por políticas de empresa no mandan artículos dejando ver el producto, por lo que me costó hasta el dinero poder recuperar lo que me costo el artículo.",Mala compra,electronics
1,"Lo compre aproximadamente un mes y pico, lo instale y al principio parece ser que funcionaba bien. Ahora cunado he ido de viaje parece ser que se calienta y se apaga la radio cada dos por tres al igual cuando tienes el USB enchufado para escuchar música. Se queda bloqueada la radio y hay que apagarla. Otro defecto que tiene es que no se quedan grabadas las memorias en la radio y tampoco sintoniza bien las emisoras mientras estas circulando por la ciudad. Vivo en Madrid En resumen no la recomendaría a nadie, yo he tenido mala experiencia.",Mal producto,electronics
1,"Es desesperante. Se atasca cada dos por tres, lo mueves y el cursor sigue quieto, los botones funcionan solos....en fin, un completo desastre. He tenido que comprar otro porque no hay quien lo utilice más de 5 min seguidos sin acabar de los nervios...",Funciona fatal,electronics
1,No funciona . Aparece un código QR en la pantalla . No transmite imagen de vídeos solo fotografías por lo que no puedo ver Prime Vídeo ni Netflix. Lo he devuelto,No funciona .,electronics
1,"He cargado 3 veces y el conector ya no funciona... me dejó tirado en el peor momento... aunque suene a tópico, lo barato sale caro...",Gasta un poco más y compra algo decente,electronics
1,"el resorte hace que la carcasa no quede compacta y se abra en cualquier momento, de ahí todo bien pero no lo uso",malisimo,electronics
1,"Tras unos meses de uso normal, dejó de funcionar. Aparentemente carga, pero no hace nada. No sirve de nada resetearlo. Es un bonito pisapapeles. Leí una opinión que decía algo así y ahora me arrepiento de no haberla hecho caso.","Tras unos meses, deja de funcionar. No lo compres.",electronics
1,"No se escucha bien, es tirar el dinero a la basura",Cable auriculares,electronics
1,"Estos son los segundos auriculares del mismo modelo que he comprado. El sonido es muy bueno y son muy cómodos. Pero... Los dos han fallecido antes del año con el mismo síntoma: el cable se ha desgastado hasta romperse. En los primeros fue en la conexión con el mando a distancia. En estos a la altura del jack. El plástico que recubre los cables no resiste un mínimo uso. Los segundos los he mantenido todo el tiempo en su caja, para evitar desgastes, pero ha sido inútil. Suelo llevar el teléfono en el bolsillo del pantalón y parece ser que la única forma de evitar problemas con estos auriculares es procurar que no se rocen con nada. Toca buscar otros auriculares. De otro fabricante.",Delicados,electronics
1,"Tengo un problema con el móvil, no se escuchan las llamadas.",Fallo,electronics
1,"He tenido uno igual y durante muchos años perfecto. Este, sin embargo, no detecta la carga de las baterías y se apaga solo. El servicio por parte del vendedor malo. No contesta a los correos. Tardo mucho tiempo en llegar",Mal funcionamiento y peor servicio,electronics
1,"Apenas lo conecté, el cooler principal no dejó de hacer ruidos como si algo lo tocara. Es insoportable el ruido. No recomiendo el producto",Horrible,electronics
1,Lo he probado con dos tv y no conecta. Cuando en una ocasión lo conseguí no reproduce netflix.,13 eur a la basura,electronics
1,Ni se te ocurra. No hay más comentarios que hacer.,Una birria,electronics
1,Hacía que se reiniciara el teléfono,No funciona,electronics
1,"El altavoz se escucha genial, muy fuerte, pero terminé devolviéndolo por problemas con la batería, se va descargando poco a poco y a eso hay que sumarle que a la hora de cargarlo, el altavoz consume más de lo que puede cargarse (aunque se use un cargador de carga rápida que aporta más potencia), por lo que se vuelve loco y empieza a hacer cosas raras.",Gran altavoz con nefasta batería.,electronics
1,"Los acabé devolviendo, muy pequeños para mi gusto.",Pequeño,electronics
1,"No me gusta nada, el botón táctil funciona cuando quiere y la batería no dura más de dos horas. Devolucion",No es lo esperado,electronics
1,Elegí estos auriculares después de mirar y comparar con muchos otros auriculares de similares características. en primer lugar me gusto que utilizase materiales de calidad como el grafeno y los imanes de neodimio para los drivers eso ya me da a entender que el articulo es de calidad se escuchan muy bien y la calidad de acabado y comodidad es muy bueno tengo mas artículos de Aukey y en todos ellos se nota que la relación calidad precio es su bandera no suelen defraudar . En esta caso paso a enumerar los fallos que he encontrado despues de unos dias de uso cuando utilizas solo un auricular el izquierdo que es el que conecta con el receptor de la musica (ya que el derecho se conecta siempre al izquierdo ) cuando dejas de utilizarlo y lo pones en la base y no carga automatica mente para que se ponga a cargar tienes que encender el otro auricular para que se empareje con el izquierdo parar los dos y así se ponen a cargar los dos el que no has utilizado se para enseguida y el que as utilizado sigue cargando hasta que se carga de el todo es bastante incomodo . El otro fallo que he encontrado este es bastante mas grave es que según las instrucciones se puede subir y bajar el volumen de la música según toques el botón derecho o el izquierdo con dando dos toques yo después de una semana no he conseguido hacer que funcione subir y bajar volumen simplemente no funciona por eso no le puedo dar las 5 estrellas una lastima.,No estoy todo lo contento que pensaba esta vez Aukey me ha defraudado.,electronics
1,3 fundas de calidad regular tirando a baja. Encajan perfecto. Colores igual q descritos pero nada de proteccion lateral. Plastico no reforzado solo son para dar un toque de color al iphone. Las voy a devolver y comprar una como dios manda antes q 3 malas,3 fundas regulares,electronics
1,"No me ha gustado, es una estafa Antes de comprarlo pregunté al vendedor si era válido para el modelo de grúa q tenía y me confirmó que si lo era. Pero una vez adquirido compruebo que el puerto de entrada de la grúa es diferente al del cargador y no sirve",No comprar a este proveedor es una estafa,electronics
1,"Una porquería, enseguida se da de si el enganche del mp3 y falla la conexión y deja de oirse, 0 recomendable",Una porqueria,electronics
1,No he recibido aun el pedido.......,pedido no recibido,electronics
1,"Estoy muy descontenta. Hasta ahora todo lo que había pedido por amazon muy bien, pero los cargadores no funcionan. Muy mal",NO FUNCIONAN,electronics
1,"No es muy cómodo para nadar, se desajusta de los oidos , tienes que parar volver a ajustar, etc Hay que tener mucho cuidado con no desacoplar el reproductor. No creo que lo usé mas, talvez lo guarde para otros deportes , pero creo que para mí no va a ser",No es útil para nadar,electronics
1,No hace muy bien contacto el jack y hay que andar moviendolo para que no haga ruidos molestos,Sin mas,electronics
1,Lo compramos el 1 de febrero y el 10 de marzo ya estaba roto y puedo asegurar que no hemos hecho un mal uso del mismo y tampoco un uso excesivo. Muy decepcionante,Cable en mal estado o de muy baja calidad,electronics
1,Mes y medio de uso y ya no carga. Durabilidad mínima. Me ha salido bastante malo.,Tarda poco en fallar.,electronics
1,Me a llegado con la caja totalmente aplastada espero que la batería no esté dañada,Caja completamente aplastada,electronics
1,"Lo conecté y tuve muchos problemas para poder ver algún vide, bien porque no aparecía o porque la señal se quedaba bloqueada. Lo devolví sin problema",No funcionó,electronics
1,No cubre toda la pantalla...no es lo que corresponde al anuncio. Me parece qeu lo hay que poner claramente en el anuncio para que no haya confusiones.,No cumple lo que pone en el anuncio,electronics
1,"Todo perfecto hasta la última actualización de la aplicación,desde entonces no llegan las notificaciones de detección de movimiento.",No llegan notificaciones.,electronics
1,"Al poco de instalarla, se inflo como un globo y casi estropea la placa del terminal, se calentaba muchísimo al cargar.",un desastre,electronics
1,"Eran para una trasera de una bicicleta, y recién puestas las baterías, apenas la encendían. Muy simple baratas, pero no sirven para nada.","Apenas tienen potencia, o estaban descargadas.",electronics
1,Muy malo batería más grande por lo que me queda la duda que sea original,Malisimo,electronics
1,"En ningún momento desde que lo recibí ha funcionado. Parece que carga y tal, pero nada mas su eso. Ni se enciende ni mucho menos suena ...",Basura inutil,electronics
1,"El cargador falla casi constantemente, está constantemente desconectándose y le lleva igual 48 horas seguidas para completar la carga del Watch",No funciona bien,electronics
1,No proyecta el láser verde sobre pantalla LED. Es casi invisible. Espero que algún fabricante lo consiga... son muchos los compradores decepcionados que no consiguen un láser verde que realmente se proyecte en un televisor o pantalla LED,Decepcionado,electronics
1,"mala calidad ,no ha durado ni un mes se nota que esta echo con plástico malo no recomendable hay mejores opciones",mala calidad,electronics
1,"No ha funcionado ni una sola vez, tanto el cargador como el auricular se descargan por completo a los 5 minutos, una estafa, preparo devolucion.",No comprar,electronics
1,Uno de los protectores ha venido roto. Espero que me envíen uno de nuevo,Alejandro,electronics
1,Mal producto no pega en los lados y se despega,Mal producto,electronics
1,"En dos semanas se ha despegado la almohadilla del auricular, estoy mirando a ver si los puedo cambiar por otros, por 30€ no me esperaba unos cascos profesionales pero al menos que tengan un mínimo de calidad. Los materiales son malisimos, no los recomiendo",mala calidad,electronics
1,Una verdadera porqueria y con perdon,Falso,electronics
1,"Enviado por correos express, figura como que lo he recogido (se supone que lo han entregado en mi domicilio) pero es mentira. Es la primera vez que me pasa con Amazon algo así. Intento ponerme en contacto con correos express por teléfono, pero con los buzones de voz es imposible. Al final, voy a tener que ir en persona a aclararlo al polígono industrial donde tienen la nave de Correos Express. Vivo en un pueblo y no tengo vehículo propio, con lo que la tontería me va a salir cara. El producto estará bien, o eso espero, pero el correo el peor que pudiera esperar si es que llego a conseguir los auriculares.",Correos Express no me lo ha entregado,electronics
1,Estaba muy contenta con los cascos pero a los tres meses se escuchan muy bajito aunque suba el sonido al máximo de la fuente de sonido y de los cascos . muy decepcionada.,Nada recomendables.,electronics
1,Venían 2 y los 2 están dañados,Dañado,electronics
1,"Viene empaquetado en una bolsa, sin caja y sin cable. El cargador de arriba y el de la izquierda es el original, que viene en caja Samsung blanca, precintado, con pegatina 3D de Samsung original y viene con cable. Ambos vendidos por Amazon.es",Parecidos Razonables,electronics
1,"Recién llegadas, en teoría cargadas, las puse en un dispositivo que utiliza las doce y no hacía nada, conecte el cargador y nada de nada... seguramente vienen una o varias defectuosas.... decepción, tenía bastante esperanza.",No funcionan,electronics
1,La tecla de llamada no va.Para llamar tienes que ir a sonidos darle volumen y entonces descolgar....es un rollo de verdad.....porque no puedo si no los devolveria,Malisimos,electronics
1,"SOLAMENTE SIRVE PARA ESCUCHAR MUSICA...., NO FUNCIONA PARA LAS LLAMADAS DE TELÉFONO. NO MERECE LA PENA COMPRARLO.",Leer atentamente las indicaciones.,electronics
1,"La primera vez que compre este DVD me vino sin mando ni cables. Lo devolví y volví a pedir otro. Esta segunda vez me vino con la conexión hdmi dañada, una patilla estaba levantada y la tuvimos que arreglar nosotros, con un destornillador. Desde luego, no recomiendo la compra de este producto.",Comprado dos veces y con dos defectos,electronics
1,Al principio cuando lo vi genial hasta que pulse el botón central el ok y no iba,No funciona,electronics
1,No cumplió el plazo de entrega,No cumplio el plazo de entrega,electronics
1,Por que no se pueden poner -5 . No funciona con carga rápida. Es mentira,Características falsas,electronics
1,"Lo devuelvo porque empezó a escucharse mal, pero por lo demás todo bien.",Pensa el bien el producto que se va a comprar,electronics
1,"No los compréis, son unos auriculares malísimos, una estafa 100%",ESTAFA,electronics
1,El spray no funciona a ninguna de las botellas!!!,Malo,electronics
1,"He comprado este producto ignorando opiniones negativas de otros compradores , al final todo lo que comentaban era cierto , no llevo ni siquiera 3 meses con este producto pues ya le falla el bluetooth , no puedo escuchar musica ni siquiera una distancia de 1 metro. En fin lo unico que tiene de bueno es la presentación , pero el funcionamiento y la calidad es muy pobre.",De muy mala calidad,electronics
1,"Hola,compramos el producto en diciembre y en abril dejó de funcionar,el periodo de devolución era hasta febrero por lo que tenemos un producto de 4 meses defectuoso comprado en AMAZON que no se puede DEVOLVER",Carlos,electronics
1,No recomiendo que la compreis....me dura como la que he desechado...no me llega para tener el movil operativo 12 horas,No la compreis,electronics
1,"No funciona, es un timo, me ha venido la factura igual que la anterior. Muy Decepcionada, No lo recomiendo en absoluto",Angie,electronics
1,"Pues después de un mes de haber recibido el articulo, no funciona, no carga y no me permite la devolución.",Fatal,electronics
1,"Estoy muy deseccionado. El paquete no me llega ,dhl dice que se me a entregado el paquete. Y no tienen ni mi firma ni el dni que conste eso ahora dicen que seguro lo entregaron mal y que trataran de solucionarlo cuantas semanas tiene que pasar encima pago por un envío de 5€ y tengo que peder una tarde por estar esperando algo que no va a llegar una vergüenza",Una vergüenza,electronics
1,No funciona . lo tengo de pisa papeles. OJo con que no va con IPAD ni iPhone.,cable,electronics
1,"El auricular derecho perdía continuamente la señal de sonido y eran demasiado grandes como para llevarlos corriendo. Son bonitos? Si, pero teniendo en cuenta que la cancelación de ruido apenas mitiga de verdad el ruido exterior yque son demasiado grandes comparados con otros productos similares yo no los recomiendo.",Bastante decepcionado,electronics
1,"No lo recomiendo para nada, la primera semana se me dañaron los altavoces y compre otros , ahora en menos de 3 meses han dejado de funcionar dado que a la hora de cargarlo la entrada de usb para cargarlo se ha dañado . No se escucha la musica cuando vas en moto a 80 km ni aunque lleves la visera bajada y a la hora de poner la radio fm es un caos ..en fin gran decepción y perdida de dinero",Se rompe enseguida,electronics
1,Como de costumbre últimamente Amazon no realiza el pedido en el tiempo acordado. MRW me dice que Amazon lo han enviado a una dirección incorrecta y estos te hacen esperar un día o dos más y que te den. Para eso pagamos Prime. Cada día peor Amazon.,Nefasta gestión de Amazon,electronics
1,"No vale para emision de llamadas solo para recepcion , facil de conectar. Buen altavoz.se oye con claridad alto claro.",Oscar Manso,electronics
1,"Solicité el pedido el día 22 de febrero con fecha de llegada 7 de marzo. Todavía no he recibido nada. Reclamé y me comentaron que había problemas logísticos. Me dijeron que lo volverian a enviar t digo esperando. Hoy he enviado segundo e-mail. Depende lo que me contesten, os informaré.",Pilar,electronics
1,No me ha gustado nada. Las sin.se montan como. Antiguamente. Al meterlas en una ocasión se rompió el botón de la carcasa que enciende y apaga el teléfono. Tampoco crea la ref WIFFI con internet. Unas veces funciona bien y otras no,"MALO, MALO",electronics
1,Fatal. De las 4 salidas de audio solo funciona una,Defectuoso,electronics
1,Lo más malo q he podido comprar,Nada bueno,electronics
1,"Baja Calidad, tanto el micro usb como el adaptador lighting dan problemas y cortes de datos al conectarlo con Android auto o Apple carplay, sólo valen si es para cargarlo.",Problemas en transmisión de datos,electronics
1,"Recibido muy rápido. No es cristal templado, es plástico. Venía en un sobre de carta normal, como si fuese publicidad",No es cristal templado,electronics
1,Buen producto. He probado muchos y la ventaja que tiene es que el gancho detrás de la oreja es mas pequeño que los demás y aguanta muy bien cuando corro. Estaba muy contento hasta que de repente ha dejado de funcionar. No consigo encenderle ni cargarle. He enviado un mail a una web de soundPeats pero no he tenido respuesta...Espero que se pongan en contacto conmigo para que pueda utilizar la garantía.,Buen producto para correr pero ha dejado de funcionar despues de 3 meses,electronics
1,"Calidad bastante mala, parece que se va romper con solo mirarlo. El sonido no es demasiado bueno, no aisla nada el ruido del exterior. No entiendo como pueden puntuar bien estos auriculares. De verdad no merecen la pana, ademas la zona de botones pesa asi que siempre se te cae de ese lado si te mueves. Lo he devuelto.",JUSTO,electronics
1,"Producto muy basico, con acabados simples y de calidad muy baja. A ver cuanto me dura pero no volveria a comprarlo.",Producto senzillo,electronics
1,"He comprado varias unidades para la empresa donde trabajo. El microfono se rompe y no se escucha lo que hablas. En el último mes se nos han roto varias unidades, algunas no han llegado a durar 1 mes. Ya se sabe, lo barato, acaba saliendo caro.",Deja de funcionar el microfono,electronics
1,La grabadora dejo de funcionar al tercer dia de uso. No se parece en nada a lo que salia en la foto.,Dejo de funcionar al tercer dia de uso,electronics
1,"Funciona fatal, no se oye apenas nada. No gasten el dinero.",Tirar el dinero,electronics
1,"Se lo regalé a una amiga y tuvo mil problemas para instalarlo. Al final decía que dejaba de emitir y no funcionaba, así que a devolver.",No funciona,electronics
1,Dejó de sonar el auricular derecho a la semana de comprarlo. Leí comentarios muy buenos y ahora veo que eran todos pésimos creo que cuando buscas te salen otros y después te envían estos porque sino no me lo explico.,los devolví a la semana,electronics
1,Puede que me haya tocado una unidad defectuosa pero después de dos años usándolas no se las puede considerar ni mediocres. Las baterías en frío extremo fallan más que una escopeta de feria y la durabilidad se reduce de manera brutal. El cargador es simplemente lamentable. Más lento que el caballo del malo,Uso muy aficionado,electronics
1,No se escucha uno de los auriculares,No se conectan los dos,electronics
1,"Supongo que será un error puntual, pero no es compatible con mi portátil, tiene otra forma. Tampoco encaja con las foto expuesta",No es esa batería,electronics
1,He dejado cargar 8 horas y sólo ha cargado dos veces el móvil.,No funciona,electronics
1,"Es un timo, no funciona y encima no hsy manera de devolverlo y el cliente no responde....mal amazon, el servicio post venta lamentable, en Ebay no pasa esto...",Ojo...no devuelven si no funciona,electronics
1,"Gran batería pero tiene un problema gordo que la hace en mi opinión inservible y es que la parte superior de la carcasa se desprende con mucha facilidad, hay que estar siempre atento a no perderla cuando la sacas del bolsillo , yo al final la he perdido a pesar de tener todas las precauciones del mundo, así que 32 euros a la basura.",Gran batería pero con un problema gordo !!!!,electronics
1,"El móvil está bien, solo que no funciona bien se bloquea, y la cámara no va correctamente. Falla mucho.","Que me den otro, o compraré otro.",electronics
