stars,review_body,review_title,product_category
2,no me ha gustado mucho porque continuamente se afloja de la muñeca,no se adapta bien,sports
2,El cronómetro marcha atrás no se como va. Y las instrucciones no lo explica bien. Además son en inglés,FALTA DE INSTRUCCIONES CLARAS,sports
2,"La calidad de la cadena parece correcta (no tengo forma de evaluarlo) pero se ve fuerte y sólida. Con lo que no estoy contento es con el candado, todo el cuerpo es de plástico. Imagino que el precio está aquí. De todas formas opino que se debería indicar en el anuncio. Yo lo he devuelto.",Candado de plástico.,sports
2,"Lo compré basándome en las opiniones positivas pero, no me ha funcionado",No me ha funcionado,sports
2,"Fatal la suela de este calcetín se rompe el primer día de piscina, muy poco resistente, fatal",Fatal,sports
2,Demasiado fino Muy olgado,Buff. Demasiado fino,sports
2,Nos ha faltado uno de los palos. Hemos tenido que improvisar,Incompleto,sports
2,Viene en una caja de carton muy pequeña y sencilla. Todos los productos son muy sencillos. El cordon del silbido se rompio a los 5minutos. De haberlo sabido hubiera preferido invertir algo mas y tener maz calidad,Calidad regular,sports
2,Al principio genial pero se rajo pronto y no valió la pena.,El tamaño es ideal,sports
2,"Es el mismo material q una colchoneta de los chinos por lo q no dura nada, el mio se a pinchado por abajo y le sale el agua, ahora me toca llenarlo de arena para q dure un par de dias mas a sido usado por un niño de 9 años. Recomiendo otras opciones mas bn sacos de colgar o otras opciones",Muy poco tiempo de vida,sports
2,"Son muy comodos pero su calidad es pobre. Se adaptan a cualquier talla al no tener talon. Lavan mal, sobretodo los blancos: quedan de un color muy gris y le salen pelotillas con la primera puesta",Pobre calidad aunque cómodos de llevar,sports
2,Buen producto pero da muy poca talla. Se me paso el plazo para devolverlo y ahora no se que hacer con él,Buen producto pero da poca talla,sports
2,Es muy comodo no andar con el cable. Pero ahora despues de la carga completa vi que no funcionaba.no va e intento contactar para la garantia y no se como,Que funcione,sports
2,No muy buena calidad,No muy buena calidad,sports
2,"Viene el sillón roto, al abrirlo para montarselo para el día de Reyes nos hemos dado cuenta que está roto 😡",Sillón viene roto,sports
2,"No tiene buenos rodamientos, hace su función pero a veces se traba",Mejorable,sports
2,Mi perra es de tamaño mediano. No ha tardado en acostumbrarse a la vibración y continuar ladrando como siempre. No es muy eficaz.,Insuficiente,sports
2,Basándome en mi experiencia no la recomiendo. Al 21 día de llevarla se descosió.,A veces lo barato sale caro.,sports
2,Es muy pequeña. La tengo que amarrar en el último agujero...,Es pequeña,sports
2,Muy descontento en la entrega. Se retrasó 15 dias,Retraso en la entrega,sports
2,Desgraciadamente al segundo día dejó de funcionar y lo devolví,Desengaño,sports
2,Lo he devuelto....porque el sistema que tiene de puerto USB...al sacarlo de la correa se rompio...es un sistema que con el uso...tendera a dar de si...no me gusta.,Se rompe su puerto USB,sports
2,"Por una parte el reloj está bien porque yo acabé bastante harto del iwatch por ejemplo con el tema de la carga de la batería. Este le dura mucho más. Mide el sueño bastante bien aunque falla en las siestas no se porque. Es sumergible y en eso no me ha dado problemas y puedes hacer natación sin problema. Lo que no me gusta nada son los problemas que tiene de sincronización que son continuos teniendo que reiniciar el reloj y estonces funciona. Luego no se puede medir por ejemplo una caminada concreta para saber cuantos km haces, lo mide todo lo del día. La verdad me esperaba algo más, pero desde luego estoy más contento que con el iwatch.",Sabor agridulce,sports
2,"El reloj está bastante bien de acabados, lo que falla más que una escopeta de feria es la localización y lo digo por metros si no por kilómetros",No es lo que esperaba,sports
2,Talla muy pequeño. Uso una 38 y la L me viene super pequeña.,Talla pequeño,sports
2,Rápido y cómodo pero se hunde por los bordes,Se hunde el borde,sports
2,"No me acaba de convencer por el color, que es mucho más apagado que el de la foto.",Color más apagado,sports
2,Una mala compra. Los 16 pines metálicos de tracción no ofrecen la resistencia al deslizamiento y el gran agarre que anuncian. Con los mismos zapatos y en unos pedales muy parecidos pero con pines no metálicos no se deslizan.,La bota o zapato se desliza,sports
2,"El producto (chaleco tactico) perfecto!! Tal cual se vé en la foto. Descontenta con el servicio de entrega garantizada, como casi siempre la entrega fuera de plazo (tarde). La respuesta de amazon muy amable, aunque no me solventa el problema.",Sandra DR,sports
2,"La linterna alumbra bastante,pero a toda potencia duran las pilas,no mas de media hora,y a media potencia, no llegan ni a dos horas",Potencia de Luz,sports
2,Todas las pelotas de esta marca head se rompen nada mas sacarlas del bote en cuanto le das cuatro veces,Pelotas frontenis head,sports
2,"Por lo general regular. Me esperaba otra cosa. Los adhesivos no pegan bien ni en el primer uso. Son pequeños, como en la imagen. Molesta mucho la corriente, casi no puedo usarlo, no sé si hay que acostumbrarse porque es la primera vez que uso uno de éstos pero es una corriente muy intensa, más bien noto calambres a nivel de la piel y el músculo no se estimula.",Regular,sports
2,"La pulsera por si sola está bien, el cierre con imán es práctico, pero el color no se ajusta al del reloj. Si miras la imagen del producto el color de la pulsera y el del reloj es igual, pero la realidad es que no es verdad. La pulsera es de color rojo, muy distinto al de la imagen. Además la pulsera es demasiado grande para muñecas pequeñas.",El color no se corresponde con la imagen,sports
2,He pedido dos portabidones mate y me ha llegado uno mate y otro brillante. Un fallo muy grande para el distribuidor,El fallo,sports
2,echo de menos las predator 2017 y anteriores,las anteriores predator eran mejores,sports
2,Don un poco cortos de tiro. Para que te quede bien tienes que pedir más talla de la que usas habitualmente.,Un poco escasos,sports
2,"Me ha gustado el grosor de la esterilla para amortiguar articulaciones, pero resbala bastante con el sudor...",Resbala si sudas,sports
2,"Para el precio que tiene es de mala calidad, con un poco de viento se levanta con facilidad la parte del cuello, teniendo en cuenta que la finalidad es proteger del sol esas zonas. La visera no está mal de tamaño, pero lo dicho la tela es como un colador.",Mala calidad,sports
2,"Tiene bastante adherencia, pero yo que hago natación se me despega en la piscina, a diferencia de otras que he usado.",Se despega,sports
2,"El transportista de seur afirmo haber venido pero me llamo para decirme que tardaba cinco minutos todo el dia en casa con mi pareja a los 10 minutos me llama y me dice que ya habia venido y que llamo a todos lo vecinos de la comunidad y nadie abrio lo cual es falso,para mi ni se paso por el pueblo una verguenza, el producto un 10 la paqueteria pesima dudo vuelva a comprar algo si lo trae seur prefiero pagar mas a que lo traiga seur",Buen producto pesima entrega,sports
2,"El aislamiento es bastante bueno, probado en salida con entorno nevado y viento y aguantaron bien, pero en mis zapatos que son un 43 no quedan bien, cuestan de entrar, vale que no se salen pero al menos en zapatos de MTB se quedan cortos, la parte de abajo se queda justo en la cala con lo que con cuatro puestas o sacadas de calas se rompen, estan mordidos completamente, van a durar dos salidas mas. No los devuelvo porque estan todos mordidos ya y costaron baratos, pero como digo no me sirven. Los he probado en dos pares de zapatos distintos y lo mismo.",Aislan bastante bien pero pega en pequeño,sports
2,Lo quería para usar con moto pero se recoge continuamente y no se ve demasiado. Construcción de calidad mediocre.,Recomendable buscar otra cosa si lo que buscas es hacerte ver,sports
2,"He tenido que ir a la relojeria 2 veces ya a ponerle 2 pasadores , xq se rompen con solo mirarlos",pasadores muy flojos,sports
2,"De calidad parecen buenos, pero pedí la talla 38-42 (utilizo un 39) y son muy justos,",Talla pequeña,sports
2,Considero que es un producto caro en relación a la calidad de los envases,Calidad escasa,sports
2,las lentes son pequeñas y no cubren toda la vision,lentes peqeñas,sports
2,"El terminal ha funcionado bien 8 meses, después de este tiempo lo hemos tenido que devolver ya que a pesar de tener batería se apagaba. Supongo q debe ser un error de este terminal ya que tengo el modelo One y sigue funcionando correctamente. Un 10 para Amazon que lo ha gestionado todo súper rápido. La pulsera es bonita y con una correa de acero se puede llevar en cualquier ocasión.",Bonita pero....,sports
2,La próxima vez compraré una de competencia ya que no creo que que tenga peor aspecto y son mucho más baratas.,Nada,sports
2,La malla interior no es muy cómoda ya que tiene costuras y pueden hacer rozaduras... El color es bonito y pesa poco.,Pueden mejorar,sports
2,En la foto parece que tiene lentejuelas y sin embargo es todo tela de mala calidad. A mi no me ha gustado nada aunque para jugar un rato está pasable,No me ha gustado,sports
2,A partir de 15 kilos de peso empieza a notarse que dobla el agarre. Para poco peso son comodas pero no valen para pesos superiores a 15 kilos,Poca resistencia,sports
2,Mi cachorra ladra mucho y lleva collares antiladridos y este la da igual no funciona con ella,No era lo q esperaba,sports
2,"La calidad es bastante mediocre. No abren bien, se quedan a medio abrir. El tamaño es muchisimo mas grande de lo que se ve en las fotos. Bastante decepcionado con el producto.",No es lo que esperaba,sports
2,"Es bastante incómodo, al no ser plano de la superficie. Y hace mucho ruido cuando te mueves al dormir.",Incomodo,sports
2,Enseguida se le despegó una de las opticas,Calidad regular,sports
2,"La descripción del producto es errónea, pone q trae llaves Allen de 8, 10 y 15 mm y no es verdad, deberían corregirlo, por el resto bien",Mala descripción,sports
2,"A los dos años y poco se estropea, para que la garantía no se pueda aplicar. Por lo demás, las correas son frágiles y a la aplicación a veces le cuesta mucho descargar los datos de la pulsera. La batería dura bastante poco, pero vamos, más de 100 euros y que no funcione más de dos años es bastante triste.",Obsolescencia programada,sports
2,"Las gafas son molestas al llevarlas más de 30 minutos, producen roces detrás de las orejas",Molestas,sports
2,"La rueda esta sujeta con plastico, El eje es un tornillo,a los dos dias de uso se rompio, se bloquea la rueda",Rueda delantera mala calidad,sports
2,Incluso en según que ejercicios llegas a molestar. Custa de regular o ajustar y que queden simétricas. La use 2 o 3 veces y ya desistí... Probé cierta suplementación específica para la rodilla y funcionó...,No noté ninguna mejora/ayuda,sports
2,No estoy muy seguro pero creo que no es oficial... No tiene el logotipo y el material no es muy bueno como por decir.,No parece se verdad,sports
2,"Números demasiado pequeños, sensor de pulso errático, no me gustó. La devolví.",No vale la pena,sports
2,mejor otras opciones,lo cambio,sports
2,"La bici muy bonita pero viene rota la cesta, pueden enviarme una cesta nueva , por favor!? Gracias","Bici frozen preciosa pero viene rota la cesta, que decepción",sports
2,"Bueno tras un tiempo de uso(no llega a 6 meses) puedo decir que es un reloj que deja que desear. Tras varios problemas de conectividad con la aplicación, y varios apagones inesperados del dispositivo. Un día me meto en la piscina y puff muerto, cosa que no entiendo si es un reloj pensado también para deportes acuáticos. Pille un segundo reloj antes de tener estos problemas, y por desgracia parece algo generalizado en el modelo. Respecto al servicio técnico de garmin, me cambiaron el reloj que ya no encendía en menos de una semana. De ahí que le ponga dos estrellas. Espero que este vaya algo mejor.","No muy fiable, buen servicio técnico",sports
2,Cumplen su función pero son muy caros comparados con otros exactamente igual,Precio caro,sports
2,Un poco cutre. Lo regalé en un amigo invisible y nunca tuve el valor de reconocer q era mio,Menos d lo q esperaba,sports
2,"La colchoneta es como se describe y las opiniones de la gente también, pero en mi caso llegó muy sucia con manchas difíciles de quitar. Y teniendo en cuenta que es para estar tirado en ella, daba un poco de asco.",La colchoneta está bien pero llegó sucia,sports
2,No protegen del frío. Sirve para mañanas en lugares no muy fríos.,Finos,sports
2,Ha soplado el viento un par de días y ya se rajó por 2 sitios. Parece que haya que comprar una lona para proteger esta.,Demasiado frágil,sports
2,"Me gusta el tacto que tiene , buen precio No encaja del todo bien Y la doblez , no queda muy justa como veis en las fotografías , as de apretarlo mucho para quitar la olgura de la doblez",Relación calidad precio,sports
2,"Lo usé una sola vez para montar en bicicleta y la verdad que es cómodo y entra bien un teléfono de hasta 6"" y la botella de agua queda bien sujeta. La cremallera tiene pinta de muy mala calidad y la tela no es lo peor pero buena tampoco. Sujeta bastante bien. No lo volvería a comprar, gastaría un poco más y algo de mejor calidad.",Buena sujeción,sports
2,"No estoy nada contento es bastante fina y ademas desconozco el material de fabricación pero ya la he lavado y todo y desprende un olor ""químico"" muy desagradable que se hace extensible a donde lo vayas a tener guardado. No lo puedo recomendar.",Olor desagradable,sports
2,Es pequeño para un brazo mayor de 18 años,Pequeño,sports
2,Para nada contento lo devolví El.dia 5 de junio después de comprarlo el 25 mayo Por se quedaba pillado y encima los datos Eran erróneos y encima para el colmo Hago devolución y los señores de celeritas Han robado el producto me mandan un correo diciendo que e metido cartón en la caja Es penoso !!!!,Es un un engaño,sports
2,"A la tercera salida, depsués de sólo 150 km, se ha roto uno de ellos. Debe ser que sólo soporta paseos por carretera y no aguanta una actividad normal de mtb.",Roto en la tercera salida.,sports
2,"No me ha gustado, es muy fino, de licra, parece un gorro de baño, pero sin ajustar, y no tengo la cabeza precisamente pequeña, sí que es cierto que no agobia, pero tampoco abriga mucho. No lo volvería a comprar",Parece un gorro de baño,sports
2,"Algo pesada , no muy cómoda y produce eccema al mínimo uso continuado, para uso muy ocasional",Para poco tiempo,sports
2,Lo que es el dardo está bastante bien pero lo que deja mucho que desear es la cola o pluma que se le despega el diseño con unas cuantas veces que tires y se caiga al suelo por eso le doy esa valoración,El tiempo de entrega,sports
2,"No cumple con su funcion, como pulsera es estupenda pero como antimosquitos no, me pican igual",Pulsera,sports
2,Muy mala calidad! En una semana ya se ha despegado la goma! No las recomiendo para nada! He tirado el dinero,Muy mala calidad,sports
2,Se le rompió esa misma tarde.,No muy bueno,sports
2,"Le he puesto 2 estrellas ya que me ha dado fallo en el altavoz. El reloj esta muy bien es compatible 100% con sistema IOS con Android no lo probe. Lo he devuelto por el fallo que tenia en el altavoz, al volver intentar comprarlo ya que no existe la opcion de repararlo. No esta disponible :(",Fallo en Altavoz,sports
2,Suela muy fina y las plantillas se mueven una vez que estás en el agua con lo cual tuve que sacarlas y utilizarlas sin ellas Tallan un poco grandes Secado no muy rápido,Mejorables,sports
2,"No tube manera de montarlas, (igual mi juego estaba defectuoso) devolución sin problemas, respuesta de Amazon un 10, al final otras de aro rígido y sin problemas.",Imposible talonar,sports
2,Da muy poca talla para una persona adulta,Pequeño,sports
2,A los 3 usos se empezó a pelar la palma de un guante y se agujereo.,No aguanta el uso,sports
2,"Frágil al caminar, se rompen x abajo.",Frágiles.,sports
2,Que no se pueda sincronizar con salud de IOS es un fallo de los grandes. Si lo llego a saber escogería otra marca de pulsera. Decepción total,Decepcionada,sports
2,"No me ha gustado mucho , tiene mucho tonos azules ya mi me pica un poco",Regular,sports
2,"Es una bonita y práctica mochila bandolera pero como tengo los hombros muy echados hacia adelante, entonces me roza en el cuello y me ha una herida cuando camino muchos kilómetros. También se puede colgar en un único hombro o llevarla en la mano sin problemas. La cremalleras han llegado bien y funcionan sin problemas.",Está bien pero no me gusta demasiado,sports
2,No son materiales de gran calidad y no me gusta el sistema que tiene interior de velcro solo llevan dos tiras para pegar los separadores y no terminan de pegarse bien Pongo dos estrellas ya que por el.precio esperaba algo de mas calidad en el interior,Descontento con la calidad de materiales y acabados,sports
2,Me gustó pero vino con un desperfecto.,Pero lo pude solucionar sin cambiarlo,sports
2,Buenas bolas un poco caras pero vale para echar unas partidas el precio es un poco caro y la tardanza de entrega no es mala,Bolas,sports
2,"La he devuelto por que pesa muchisimo. Las prendas de ahora tienden a ser muy ligeras para que sean comodas, y esta es un horror lo que pesa. Para abrigar no es necesario que pese.Mal",pesa muchisimo,sports
2,"Son de buena calidad, pero son pequeños, en mi caso son para un número 44 y son bastante justas, para enganchar por debajo de la zapatilla y que no estorbe con las calas. Para números más pequeños es muy recomendable.","Funcionales, pero pequeños",sports
2,"Si tu intención es utilizar estos guantes para musculación como ha sido mi caso no te recomiendo estos guantes ya que no tienen acolchado en la palma, por lo que exceptuando por el agarre, que es muy bueno, es como si no llevases guantes. Por otra parte en mi caso tengo unas manos normales, y la talla L me queda apretada, por lo que recomiendo coger más talla de la habitual. Por mi parte me han decepcionado al tratarse de una marca como under armour, no los volvería a comprar.",Decepcionantes,sports
2,"La verdad es que cuando compre estas correas no me daba mucha seguridad. Son muy fáciles de poner y quitar. Pero por eso mismo no me fiaba mucho. Compre 3. La azul Clarita, al mes se soltó. Las otras dos de momento funcionan bien, pero no volveré a comprar las correas con ese mecanismo, prefiero las de los tornillos.",Poco seguras,sports
2,"No cumplen, así que no las recomiendo. Las pedí para mi chica pero está termino desencantada con ellas, le entraba agua constantemente por la frente y no consiguió ajustarlas bien para evitar eso. La visión también dejaba que desear. No las recomiendo.",No cumplen su función.,sports
2,El producto llegó dañado (ligeramente). Tenía un par de defectos/arañazos en la pintura. He decidido no devolverlo pero no venía en bues estado.,Dañado,sports
2,Me sí sensación de que N apretaba mucho la zanahoria la como otros,Lo devolví,sports
2,"Al menos en mi caso, no resulta efectivo. Se ajusta mal y se sale con mucha facilidad. Además, aún recién puesto, no experimento una mejora en la respiración.","NO NOTO LOS EFECTOS DEL DILATADOR, NO ME PARECE ÚTIL",sports
2,No lo recomiendo se raja muy facilmente.,No lo recomiendo.,sports
2,En ningún momento ves en algún sitio que estás comprando un solo bastón. Los bastones de Trail se compran por parejas pues necesitas los dos para desarrollar la práctica deportiva. Totalmente engañado con el producto cuando abres el paquete y solo viene un único bastón...,FALTA DE INFORMACIÓN,sports
2,Me llego pinchado y la base no la veo muy segura para llenar con agua mejor con arena Le puse un parche y de momento no me a vuelto a perder,Me pensaba algo mejor,sports
2,La he devuelto muy pesada. Calidad precio bien pero buscaba algo de mejor calidad,Bici,sports
2,"No cumple las expectativas de esta marca en cuanto al abrigo que ofrece, es más bien un segundo forro de la chaqueta sin más. Ideal para estar por casa, pero no al precio ofrecido.",No abriga mucho,sports
2,"No me gusta que los tapones estén en la goma, es muy blanda y si se tira un poco se parte y se inutilizan",Las gafas que se rompen con facilidad,sports
2,"No me ha gustado talla muy corto, utilizó la L y la XL me viene muy justa La badana es de buena calidad",Tallaje corto,sports
2,Cómodas son. Pero se le caen las patas de las orejas en los enganches se ponen a precion,Muy bien ora la vista,sports
2,Al principio parece bueno. Pero al poco te das cuenta que no cuenta bien los pasos y al mes y medio no se me ve bien la pantalla. Y no lo he mojado. Ahora no se como ponerme en contacto con el fabricante.,No recomendable.,sports
2,en una semana de uso se ha roto el hilo ajustable del agua y se empieza a descoser un bolsillo,baja calidad,sports
2,"Es el segundo que compro, los dos se han roto en menos de seis meses por el mismo sitio. La goma de la pulsera es de mala calidad.",Roto en menos de seis meses,sports
2,"El anuncio muestra dos baterías recargables. No es correcto ya que solo he recibido una. Es pronto para opinar de lo demás, aun no lo la he probado. Envio rapido eso si.",No concuerda con lo anunciado,sports
2,"Es una sábana simple y llana, abrigo 0",Venden como saco y es una sábana de fibra,sports
2,Es lo que pone y cumple pero resulta incómodo de utilizar.,Incómodo,sports
2,Demasiado pequeña. No creo que sea para nada de 40L como dice.,pequeña,sports
2,"Está bien, pero ha llegado muy arrugada y no toma bien la forma, la tengo en acero y si vino bien",ha venido deteriorada,sports
2,"Muy mala calidad. Le doy dos estrellas porque me gusta el diseño pero en cuanto le metes algo de peso, se rompe",Mala calidad,sports
2,"Buenos días, compre un suunto spartan trainer wrist HR con fecha de 3 de septiembre de este mes y me ha dejado de funcionar no me entra en el modo de carrera y además en ocasiones me da calambrazos quería saber como se puede gestionar la garantía o si me lo cambian. gracias",consulta de garantía,sports
2,"El producto está bien lo que no me ha gustado es que las medidas vienen en formato inglés y no en español, quiero decir los pasos en pulgadas en lugar de km, el peso en libras etc",Esta bien pero mejorable,sports
2,"Encaja y sujeta muy bien, pero me la compré en rojo y en realidad es naranja.... Horrible, no combina con nada",El color no es el de la foto,sports
2,"No sé si pasará con todas las cintas pero no pega bien , se despega al lo largo del día.","Cinta muscular , no me ha convencido de despega",sports
2,"el faro delantero tiene una luz muy pobre , se ve a 1 metro de distancia solo. Luz muy debil .",luz pobre,sports
2,"Dá la impresión de que cede un poquito con el peso.Eso sí,cumple su función perfectamente.Espero que aguante,si no dinero tirado...",Se deforma con el peso,sports
2,"No pesa, esta bien, pero tiene un fuerte olor a plástico, muy desagradable, la he lavado varias veces y no se va.",Botella agua reutilizable,sports
2,"Una de las cuerdas está descosida, los tamaños son diferentes de las 3, los colores son iguales que en la imagen.",Descosida un cordon,sports
2,"Las cadenas de sujeción se salen cada vez que le das un golpe fuerte, por lo que tienes que estar colocando todo el rato el saco de boxeo y por lo tanto no te permite entrenar. No es practico.",Las cadenas de sujeccion se salen,sports
2,"Los crampones están muy bien pero le doy 2 estrellas por qué parecen usados una vez, a pesar de traer la etiqueta y estar envueltos me han venido algo rallados incluso algo sucios.",Crampones buenos pero rallados.,sports
2,Las bolas de masaje no han llegado,Engaño,sports
2,"La cámara va bien y el mando pero es frágil. La calidad de grabación es buena, el sonido prácticamente no se grava.","El mando a distancia se ha roto, ahora lo tengo que poner con bridas, un desastre.",sports
2,"No se si es que me ha tocado defectuoso o el producto es así. Lo cierto es que la pantalla sólo se ve en ambiente oscuro, a la luz del día no se ve ni siquiera a la sombra o haciendo sombra con la mano. Una pena, lo he devuelto.",La pantalla no se ve,sports
2,"La compré porque me gustaba el color. Sin embargo, aviso que toda correa que he comprado que no era oficial me ha provocado alergia. Tened cuidado si tenéis la piel sensible, a veces merece la pena gastarse más sólo por evitar estos problemas.",Decepcionada,sports
2,"La uso para cubrir madera, esta noche la lluvia intensa no la ha traspasado. Pero donde se formaron charcos y quedó en contacto con la madera, esta estaba empapada. Dos ojales más, me vendrían bien. Como cortavientos fuertes 80 Km/hora, se ha desgarrado el tejido alrededor de tres de los cuatro ojales de las esquinas por donde estaba sujeta.",muy ligera,sports
2,"Tengo el cabello fino y se me resbala, por lo que ya no las uso. Por su precio no puedes pedir mucho más.",Se resbalan,sports
2,"Supongo que por calles asfaltadas no pasará, pero en carretera forestal con piedras y algún bache la bici del niño/a se inclina muchísimo, llegando a ser peligroso (probado con dos bicis diferentes y apretando las tuercas a tope). Gran decepción, hay que ir siempre con herramientas para arreglarlo en ruta.",No para carretera de tierra.,sports
2,"No me han servido para lo que queria porque son demasiado gruesas y no dejan tener movilidad en la muñeca. Imagino que depende del deporte que practiques, pueden ser de utilidad.",No dejan tener movilidad,sports
2,"Las compré hace 3 meses pero las he utilizado poco, unas 10 o 20 veces y se ha partido la unión de la nariz... esto no me ha pasado con las otras Zoggs que tengo de otros modelos.",Se han roto facilmente,sports
2,"Aunque tiene ajuste interior, si es para un niño es demasiado grande, ya que la correa que rodea la cabeza no puede hacerse demasiado pequeña y eso hace que el casco no se ajuste bien.",TALLA,sports
2,"No me gustan !.No son son comodos! no los usos , no lo compraria de nuevo.",para peso muerto,sports
2,"Me parece una bolsa nevera de poca calidad y que se puede ensuciar, estropear o llenar de arena si la llevas a la playa. Además, es un poco aparatosa de transportar al hombro porque es ancha. La parte positiva es que es plegable y fácil de guardar. La devolví, prefiero las neveras portátiles rígidas, me parecen más resistentes.",NO LA RECOMIENDO,sports
2,Faltan dos rodillos cepillos de limpieza el de abajo y el de arriba. Les ruego me los envíen. Un saludo,Faltan piezas,sports
2,La calidad de la imagen es mala mismo??? está en 12 mp y es malísima el vídeo no es 1080p. Mirando en la tele y en móvil la imagen es fatal!!..,Calidad de la foto es mala mismo?,sports
2,"La sujeción de la luz delantera no es de lo mejor, se gira sola y en zonas muy bacheadas ha llegado a salirse y caer. En primer pedido llegó defectuoso y al solicitar reposición el vendedor lo más que hizo fue ofrecer un importante descuento para pedir el nuevo. Es decir, me salió por el primer pedido más un 20% más un mes y pico de Espera. Para no repetir.","Mal, muy mal. No recomiendo.",sports
2,"El balón mixto, indoor/outdoor, llega desinflado pero bien empaquetado. Después de unos 2 meses de uso, hay que señalar que no es válido para jugar en exterior, porque se estropea el material y se pela.",Balón de baloncesto mixto,sports
2,"No comprendo cómo es posible que Amazon venda una cámara, para la que no vende baterías de repuesto... si lo sé, no la compro.",No es posible...,sports
2,Buen tacto y ligero pero le doy dos estrellas porque para mi tiene fallo de diseño. La hebilla no es doble de manera que se puede perder el reloj,Fallo en diseño hebilla,sports
2,"Es barato, pero ni por asomo encaja bien en un fenix 3 HR. La parte superior e inferior no encajan al 100%, queda una pequeña deformación que hace que se vea mal encajado en la esfera, al quedar ovalado, en lugar de redondo. Además los botones tienen un tacto mucho peor que sin la funda. Lo recomiendo solo para proteger el reloj en salidas al campo donde se pueda rayar.","No encaja perfectamente, queda mal y con sensación de barato",sports
2,"Abres la válvula y sólo se hincha hasta 3 cm, no 5 cm como dice la publicidad.",Grosor incorrecto,sports
2,"El producto en principio parece estar correcto ( todavía no lo he montado), pero el embalaje en el que venía da pena, sobre todo porque era para un regalo y era imposible presentarlo tal y como venía, he grabado varios vídeos porque me paré increíble",Mal embalaje,sports
2,"No es práctica para correr, con las vibraciones se mueve y se descentra. Además las fijaciones de las correas no van bien y se desenganchan cuando las tensas.",No es recomendable para running,sports
2,"No son originales Polar, y se nota. veremos cuanto duran. El material es más elástico.",Calidad china,sports
2,"La navaja tiene el simbolo de proteccion civil, la pedi sin simbolo... En este caso me la quedo por evitar devoluciones etc, pero si llega a ser otro simbolo la devolvería.",Envian el modelo que quieren,sports
2,"En cuestion el reloj esta bien lo que no encuentro nada bien es la forma de cargarlo. No me ha durado ni un mes. Lo de estar sacando la correa cada vez que hay que cargar la bateria deteriora el cargador y al final se rompe. Y luego el programa para el mobil se desconecta mucho del reloj y da lecturas falsas. Por bonito es, pero no es practico para nada. Me he llevado una gran desilusion.","Pesimo, poco durable",sports
2,"debe ajustar muy bien para no resultar incómodo, tira de las orejas. Lo devolví",incomodo,sports
2,Pierde agua... bastante decepcionados ya que por el precio esperabamos mucho mas de esta botella. Una pena porque estéticamente es muy bonita.,Pierde agua,sports
2,Desprende óxido en el cierre.,No ok calidad,sports
2,La calidad es mediocre. No ajusta bien y se escapa la leche. Mi gato no lo aceptó de buen grado y fue incómodo utilizarlo. No lo recomiendo.,No es de buena calidad,sports
2,"El plástico es muy endeble, las medidas son muy justas. Esto va a durar poco puesto. Son baratos pero ahora cogería unos más sólidos. Deberían indicar el grosor o la resistencia del plástico para no generar tanta basura.","Buena apariencia, calidad muy justa.",sports
2,Solo cubre la parte delantera no llega a cubrir la zona molar.,Muy pequeño,sports
2,No lo recomendaria porque uno de los dos paraguas solicitados llego estropeado y ademas no son de tan buena calidad.,uno de los dos paraguas solicitados llegó estropeado,sports
2,"Una lástima porque parece un buen producto, sin embargo he tenido que devolverlo por estar demasiado descosido. Sin ningún problema para la devolución, al contrario.",Lástima,sports
2,"A fecha posterior a la de entrega del producto, no he recibido este. No sólo eso sino que el anuncio figuraba envió gratuito, por lo que entiendo que debería de enviármelo por mensajería, en cambio ha sido enviado por correo ordinario, por lo que me he visto obligado a pagar el envío, con el consecuente retraso en la entrega.",Desencantado,sports
2,"Es lo que prometen, pero la calidad no es la esperada ya que la tela es muy mala",Calidad malilla,sports
2,"No aguantan los alimentos fríos ni dos horas ,a pesar de introducir bloques de frío y botellas de agua congelada",No mantiene el frio,sports
2,La entrega fue nefasta ya q cuando fue el repartidor no estábamos y en vez de llamarnos nos pone una nota q nos deja el paquete en una farmacia en un centro comercial. Para q ponen q la entrega es en el domicilio no saben llamarnos.,Jerusalén,sports
2,"Muy, muy difícil de configurar y sincronizar. De hecho con el móvil me ha resultado imposible. Su departamento de atención al cliente tampoco ayuda demasiado. Al final funciona bien. Mide ok las distancias y es comodo y con buena imagen. Lastima que parte de sus funcionalidades no se puedan acabar de utilizar por lo difícil que es configurarla. En los tiempos que corren deberían diseñar productos de fácil instalación y uso.",Muy difícil configurarla,sports
2,Los palos muy bonitos pero anuncian con regalo de guantes y nada de nada aviso no trae guantes ..,Luis,sports
2,El producto no está mal para gente que se inicia personalmente las aletas no se nada flexibles vamos que si no tienes piernas mal vas y las gafas son normalitas y le dan un pase. El tubo está muy bien. Creo que deberían tener mas variedad en cuanto a aletas de caucho y otras marcas.,Pasables,sports
2,"Tejido muy fino, casi transparente.",Muy fino,sports
2,"Es poco comprensiva y muy fina. Un tanto pequeña en relacion a la talla, bien.de.mangas pero corta de cuerpo lo que es un incordio.",Muy mejorable,sports
2,"Edito y rectifico mi comentario por la deferencia del proveedor de contestarme. Simplemente comentar que el producto no se adapta a mi constitución y a la finalidad que busco. A mí, en particular, que he llevado muchas fajas correctoras por mis problemas de espalda no me encaja este sistema ya que al tensar lo que son las ""asas"", se me sube la parte de faja lumbar con la consiguiente incomodidad.",No me sirve,sports
